item_id,order_id,product_id,quantity
5038,4518,7,1
5039,3765,18,4
5040,2514,16,4
5041,4170,44,2
5042,1679,110,3
5043,3255,118,5
5044,3336,44,4
5045,2424,119,4
5046,4243,96,4
5047,1986,27,5
5048,3403,73,2
5049,2272,91,4
5050,245,16,4
5051,2530,96,2
5052,162,51,3
5053,3857,90,1
5055,3005,42,1
5056,2366,91,2
5057,3306,40,3
5058,2522,35,1
5059,421,1,5
5061,876,132,1
5062,3698,113,1
5063,1955,31,3
5064,1599,16,1
5065,2846,146,1
5066,2751,134,3
5067,3252,68,1
5068,1398,146,4
5069,2437,106,2
5070,2971,120,5
5072,2898,70,2
5073,1460,127,3
5074,371,118,2
5076,3279,76,4
5077,3983,121,5
5078,1749,133,1
5080,1703,94,2
5081,3814,12,5
5082,3257,48,5
5083,3270,105,1
5085,2548,150,5
5086,457,77,1
5087,286,98,2
5088,3501,94,1
5089,365,68,4
5090,1368,107,1
5091,1685,44,4
5094,257,82,2
5095,1525,125,1
5097,3721,149,5
5098,1144,34,5
5099,2853,66,4
5100,3920,100,4
5101,3970,67,3
5102,4264,61,1
5103,4585,73,2
5105,4722,100,4
5106,4241,6,3
5107,1955,13,2
5109,47,144,2
5110,713,29,4
5111,1447,146,2
5112,3340,129,5
5113,1293,107,2
5114,2020,147,5
5115,2535,121,5
5116,2832,27,4
5117,4106,130,1
5119,1450,69,3
5120,1522,67,4
5122,2584,61,1
5123,3215,149,2
5124,3626,25,4
5125,562,140,3
5126,2663,58,4
5127,39,88,3
5128,4711,79,4
5129,766,55,2
5130,3715,147,1
5131,3274,94,4
5132,3545,131,1
5133,3753,108,3
5134,4756,98,4
5135,3326,48,4
5136,2510,147,3
5137,2371,2,2
5138,2064,76,4
5139,1619,120,3
5141,1075,28,5
5142,1572,24,5
5143,1906,53,3
5144,1448,94,5
5145,4147,61,1
5146,2573,83,2
5147,3494,76,1
5148,638,17,4
5149,1603,67,1
5150,2134,55,5
5151,1363,28,4
5152,1153,38,5
5153,4849,66,5
5154,1424,78,1
5155,3422,26,5
5156,3500,95,5
5158,1641,133,1
5159,3394,75,1
5160,3518,82,2
5161,163,61,1
5162,2128,107,3
5163,640,117,5
5164,4,100,4
5165,4867,37,3
5166,3523,51,1
5169,1179,89,1
5170,2744,1,1
5171,2417,139,3
5172,4940,33,4
5173,2832,15,1
5174,2915,16,4
5175,461,85,2
5176,4284,30,2
5178,2941,94,1
5179,3795,120,5
5181,2210,105,4
5182,4075,119,4
5183,1739,88,3
5184,1600,95,4
5185,4272,129,2
5186,4409,16,4
5187,4265,71,5
5188,2452,22,5
5189,2158,19,3
5190,272,119,2
5191,1169,93,1
5192,3032,125,4
5193,162,65,4
5194,1897,116,4
5195,4978,20,1
5196,3238,91,1
5197,2318,44,2
5198,3344,11,1
5200,2603,54,1
5201,2916,24,3
5202,3652,147,3
5203,2638,124,5
5204,4052,75,5
5205,1118,60,2
5206,4572,79,4
5207,4676,54,5
5208,435,76,1
5209,402,66,3
5210,337,145,3
5211,973,124,2
5212,1915,11,4
5213,1245,26,5
5214,3137,112,5
5215,1801,97,5
5216,696,7,1
5217,1930,143,4
5218,3930,36,3
5220,570,49,4
5221,4288,145,2
5222,137,60,3
5223,1179,19,3
5224,2141,12,1
5225,2992,36,4
5226,2786,23,4
5227,1746,48,3
5228,2421,14,3
5230,2968,85,1
5231,917,94,3
5232,4511,126,1
5234,1547,44,4
5235,448,65,5
5236,4339,20,2
5237,2248,14,4
5238,554,39,5
5239,4878,115,3
5240,938,55,1
5241,4975,55,1
5242,1298,120,4
5243,1428,43,4
5244,1704,94,3
5245,3011,90,1
5246,1402,84,1
5247,4644,77,3
5248,1705,110,4
5250,3510,128,5
5251,2649,125,3
5253,4761,72,1
5254,4800,81,3
5256,2926,140,3
5257,3337,100,2
5258,260,27,4
5259,1334,41,2
5260,1837,45,3
5261,3132,35,4
5262,786,76,3
5264,2694,144,5
5265,1860,76,5
5267,4916,37,4
5268,2636,2,1
5269,736,78,4
5270,519,74,4
5271,3471,145,1
5272,441,1,3
5273,3191,27,4
5274,2206,93,3
5275,1704,75,3
5277,4209,105,5
5278,3812,45,1
5279,2547,31,5
5280,3029,120,4
5281,4746,8,4
5282,3472,29,3
5283,1408,68,5
5284,4923,93,3
5285,1312,16,5
5286,1077,107,1
5287,3184,65,4
5289,1846,20,1
5290,2121,99,3
5291,3845,67,2
5292,3467,123,5
5293,2201,22,5
5294,4332,1,5
5295,717,60,4
5296,1310,25,2
5298,4930,63,4
5299,336,18,2
5300,414,37,1
5301,4253,62,1
5302,4219,144,3
5303,3898,9,2
5305,1345,25,1
5306,1829,25,4
5307,1718,58,1
5308,3875,86,1
5309,1827,89,2
5310,1338,13,3
5311,3986,142,3
5314,3093,87,2
5315,4711,63,3
5316,823,70,5
5317,4752,34,1
5318,4315,150,3
5319,4784,113,3
5320,1202,15,3
5321,2512,28,3
5322,4662,1,4
5323,2323,79,3
5324,4234,75,2
5325,4192,137,4
5326,2606,144,1
5327,674,143,1
5328,4883,112,5
5329,2788,57,4
5330,1086,113,3
5331,1242,30,3
5332,13,135,3
5333,1525,36,4
5334,357,18,3
5335,3912,14,2
5336,4881,143,5
5337,3736,96,1
5338,4338,118,5
5339,1469,58,1
5340,2304,95,1
5341,2840,145,5
5342,765,26,5
5343,1486,128,5
5344,1106,1,2
5345,4819,82,3
5346,2325,117,5
5347,104,145,2
5348,1216,51,1
5349,664,118,4
5351,1399,123,5
5352,3981,35,2
5353,4422,111,1
5354,2485,146,2
5355,1334,75,3
5356,306,147,1
5357,4428,24,5
5358,4152,28,3
5359,462,137,3
5360,171,120,1
5361,1036,100,4
5362,201,5,4
5363,2858,80,4
5364,1940,116,1
5365,4480,94,4
5366,389,28,1
5367,1573,122,3
5368,765,134,2
5370,304,117,5
5371,1429,41,2
5372,2671,101,3
5373,1824,111,3
5374,4876,14,3
5375,2312,53,3
5376,3702,33,4
5377,4039,113,3
5378,2748,37,2
5379,2950,110,2
5380,4951,14,2
5381,3262,49,5
5382,1820,110,3
5384,786,82,2
5385,766,67,4
5386,499,107,1
5387,4193,135,3
5388,4118,58,3
5389,4603,115,4
5390,2863,42,1
5391,2485,136,4
5392,4220,127,5
5393,3712,111,4
5395,3311,134,5
5396,888,57,2
5397,3382,145,2
5398,1402,28,1
5399,3016,99,1
5400,4584,90,3
5401,1484,63,2
5402,165,80,3
5403,888,124,5
5404,2368,15,4
5405,117,57,5
5406,2181,24,2
5407,2036,125,4
5408,2167,118,5
5409,1918,28,5
5410,3666,44,4
5411,691,103,4
5414,3096,135,2
5416,1085,44,5
5417,343,10,1
5418,4474,97,3
5420,531,29,3
5421,3487,46,2
5422,4649,35,5
5423,4153,32,2
5425,4875,84,2
5426,1284,22,2
5427,2158,13,4
5429,1134,63,2
5430,3793,74,4
5433,3787,133,2
5434,4008,128,5
5436,3420,115,4
5437,3100,41,5
5438,2555,18,1
5439,4037,107,5
5440,2106,83,3
5441,3335,119,1
5442,3689,51,4
5443,4768,45,4
5444,1197,45,4
5445,2625,137,2
5446,2500,75,3
5447,2254,49,1
5448,1273,77,4
5449,4616,52,5
5450,1762,64,3
5451,1789,107,2
5452,4292,107,4
5453,2485,39,2
5455,600,20,4
5456,66,80,1
5457,2918,136,4
5458,1736,63,2
5459,927,119,4
5460,4726,97,5
5461,2985,113,5
5462,1124,95,5
5463,758,149,3
5464,291,125,1
5465,2752,75,4
5468,2020,16,2
5469,4121,122,3
5470,1524,75,2
5471,3084,66,1
5472,1629,52,5
5473,519,77,2
5474,4875,80,3
5475,3888,143,3
5476,2753,131,4
5477,1327,86,4
5478,4554,140,3
5480,2460,103,4
5481,2636,96,1
5482,3606,140,2
5484,69,33,3
5485,4873,47,3
5486,1689,125,2
5487,2940,93,4
5488,1008,25,1
5489,2876,61,3
5490,3370,76,2
5492,4487,118,2
5493,4986,132,1
5494,2866,72,2
5495,1303,124,4
5496,1632,52,4
5498,3897,40,4
5500,4833,91,4
5501,4857,33,5
5502,3243,145,3
5503,2340,61,1
5504,3126,139,1
5505,1026,11,1
5506,3350,60,1
5507,1407,23,3
5508,1633,16,2
5509,4224,21,3
5510,2633,79,2
5511,3803,87,4
5512,3842,32,3
5513,2838,129,4
5514,1434,57,2
5515,1613,117,4
5516,3111,15,1
5517,2758,98,1
5519,388,105,2
5520,2087,28,3
5522,4218,82,4
5524,4208,100,5
5525,998,149,2
5527,867,137,5
5528,3386,25,1
5529,2966,3,1
5530,3532,82,2
5531,2509,23,5
5532,1377,104,3
5533,659,126,2
5534,3776,146,2
5535,4006,110,3
5536,2024,109,1
5537,4249,83,4
5539,784,65,2
5540,4383,50,2
5541,193,73,4
5542,4856,130,4
5543,2423,81,3
5544,942,126,5
5545,867,85,5
5546,4011,72,3
5547,534,54,4
5548,4469,107,4
5549,3513,57,3
5550,4031,79,3
5551,4249,64,1
5552,3020,35,5
5553,3454,94,2
5554,350,128,2
5555,1910,97,4
5556,2551,9,5
5557,4796,32,1
5559,2012,131,1
5560,3979,35,1
5562,791,129,4
5563,4164,120,5
5564,2865,126,3
5565,4760,26,5
5566,4929,107,5
5567,3077,46,5
5568,790,53,4
5569,3259,109,5
5570,2472,6,4
5572,2143,70,1
5573,3335,25,2
5574,1457,73,4
5575,2038,146,1
5576,4424,146,5
5577,2466,53,4
5578,3264,146,4
5579,931,51,3
5581,1617,132,3
5582,4722,93,1
5583,414,85,1
5584,242,72,4
5585,3314,47,4
5586,1784,77,2
5587,2395,113,5
5588,3952,101,1
5589,3843,76,5
5590,288,127,3
5591,1093,88,4
5592,163,126,4
5593,1843,16,3
5594,658,108,3
5595,3248,124,3
5596,3475,137,4
5597,3571,55,3
5598,3675,119,1
5600,4010,1,4
5601,3473,71,2
5602,2378,1,1
5603,4466,11,3
5604,2790,79,1
5605,4428,78,5
5606,2227,50,1
5607,4763,97,4
5608,210,53,3
5609,4024,74,4
5611,148,29,2
5612,3773,67,2
5613,2507,96,1
5614,2583,114,3
5615,1235,109,2
5617,4115,18,2
5618,4306,136,4
5619,3767,62,4
5620,4941,58,5
5621,2014,51,4
5622,1723,103,5
5623,4201,115,4
5624,840,97,2
5625,305,61,4
5626,2949,149,1
5627,4231,104,2
5628,2371,90,4
5629,1264,112,1
5630,3683,117,4
5631,4410,114,2
5632,3950,18,1
5633,4721,111,5
5634,1866,93,4
5635,3478,66,1
5637,3192,136,5
5638,4396,101,2
5639,176,94,2
5640,3302,141,2
5641,4288,3,5
5642,2450,131,3
5643,68,131,5
5644,2194,81,3
5645,2190,80,4
5646,2825,125,2
5647,2635,98,5
5648,822,125,5
5649,3643,39,4
5650,3104,22,3
5652,2977,122,5
5653,3580,63,1
5654,887,62,4
5655,81,112,1
5656,308,2,4
5657,663,94,3
5658,1795,41,3
5659,2916,87,2
5660,2488,138,3
5661,688,147,1
5662,3294,51,1
5663,649,150,1
5665,3534,54,1
5666,522,133,3
5667,4117,17,2
5669,2573,113,5
5672,613,13,1
5673,1555,147,4
5674,4476,136,3
5676,1981,110,3
5677,1530,14,3
5678,3747,121,4
5679,1844,13,4
5680,4788,80,4
5682,432,96,4
5683,2950,90,5
5684,3053,110,5
5685,1743,122,2
5686,4931,69,2
5687,4863,49,2
5688,4641,100,1
5689,221,109,3
5691,4759,112,2
5692,3687,142,2
5694,1332,137,1
5695,3162,51,2
5696,2165,94,4
5697,4526,137,3
5698,334,93,5
5699,1764,84,3
5700,436,81,5
5701,2729,28,1
5702,3720,71,1
5703,4346,30,1
5704,2221,24,5
5707,2570,61,4
5708,4066,93,3
5710,4597,110,4
5711,2207,80,1
5712,3212,99,5
5713,3309,86,1
5715,1614,30,4
5716,1343,75,3
5717,4733,115,2
5719,1394,140,5
5721,4060,136,4
5722,3700,123,4
5723,3991,88,5
5724,456,130,3
5725,2694,130,3
5726,2566,33,3
5728,3490,23,1
5729,3119,31,3
5730,2011,90,1
5731,2945,25,1
5732,2448,90,2
5733,3486,133,5
5734,2189,126,1
5735,3990,96,1
5736,2451,27,3
5738,1743,10,4
5739,3229,20,5
5740,2108,134,1
5741,4431,36,2
5742,191,9,1
5744,22,32,5
5745,686,123,1
5746,4039,97,2
5747,3744,53,2
5748,2655,54,4
5749,2720,67,3
5750,1154,94,2
5751,2818,145,2
5752,3025,89,5
5753,1189,98,1
5754,3756,66,3
5755,1986,100,1
5756,730,112,3
5757,1282,74,2
5758,346,139,5
5759,1371,67,4
5760,1538,82,3
5761,4607,40,4
5762,3983,70,4
5763,3001,42,5
5764,2729,52,4
5765,3469,117,1
5766,642,19,5
5767,1723,68,3
5768,4189,86,3
5769,3720,130,2
5770,4263,144,3
5771,2346,50,2
5772,2783,17,4
5773,2348,108,1
5774,3544,147,2
5777,1330,27,2
5778,2977,25,4
5779,1839,40,3
5782,298,32,4
5783,3610,129,1
5784,2892,26,4
5785,1526,45,4
5786,2911,107,1
5787,3170,145,1
5788,2796,146,2
5789,4491,76,2
5790,4581,112,2
5792,4779,137,5
5793,4913,4,5
5794,4662,146,5
5795,4298,146,1
5798,2760,84,4
5799,3712,53,4
5801,4367,139,3
5802,729,18,4
5803,691,65,2
5805,2898,17,2
5806,1179,147,5
5807,4472,85,5
5808,1549,134,3
5809,1543,146,3
5810,831,141,4
5811,41,132,1
5812,392,150,1
5814,649,69,3
5815,4927,57,3
5816,1497,106,2
5819,4399,117,3
5820,1944,103,3
5822,802,141,2
5823,3148,67,5
5825,2023,26,3
5826,613,55,4
5828,3189,61,4
5829,4509,95,1
5830,291,83,2
5831,1636,48,4
5832,3406,65,1
5833,1933,26,5
5834,1858,139,3
5835,3378,51,3
5836,145,8,3
5838,3107,23,3
5839,1604,78,2
5840,1112,84,3
5841,2630,115,5
5842,2095,105,4
5843,4504,57,1
5845,1177,20,1
5846,2141,129,4
5847,120,51,1
5848,2207,65,1
5850,1370,40,2
5851,3328,67,3
5852,3985,124,4
5853,2505,48,5
5856,10,107,4
5857,4643,76,3
5858,4425,79,3
5859,1010,11,5
5860,2673,39,4
5861,1507,129,3
5862,587,22,5
5863,3134,95,5
5864,1295,116,1
5866,1824,124,1
5867,404,55,2
5868,4327,93,3
5869,798,36,2
5870,289,38,2
5871,4534,58,5
5872,554,31,5
5873,3847,63,4
5874,3597,120,4
5875,1282,2,3
5876,4860,105,3
5878,3301,6,1
5879,4564,145,1
5880,3597,45,5
5882,2373,149,1
5883,619,113,2
5884,174,1,3
5885,2784,73,2
5886,4839,143,1
5887,4261,68,1
5888,3354,97,4
5889,2237,134,3
5890,940,110,2
5891,1605,82,3
5892,1990,41,3
5893,1001,33,5
5894,2867,111,4
5895,972,72,4
5896,2251,28,2
5897,481,26,2
5898,828,134,3
5899,807,135,1
5900,436,99,2
5901,3037,87,5
5902,4173,4,3
5903,4407,36,3
5904,669,98,2
5905,3253,47,5
5906,3839,118,5
5907,1629,137,4
5908,3635,90,1
5909,2094,1,5
5910,4237,25,1
5911,4188,24,3
5912,172,76,5
5913,4823,84,2
5914,129,24,4
5915,4990,71,1
5916,2983,23,1
5917,3632,100,1
5919,2547,138,2
5920,254,134,5
5921,4287,19,5
5922,3222,58,3
5923,457,113,3
5924,3779,57,4
5927,1291,18,1
5928,458,100,5
5929,1989,35,5
5930,4545,89,3
5931,418,79,3
5932,724,41,3
5933,2839,72,4
5934,3193,25,1
5936,4313,50,5
5937,4831,105,3
5938,3772,90,2
5939,4976,132,5
5940,4225,130,5
5941,1567,65,2
5942,4940,127,2
5943,1015,1,2
5945,2026,108,3
5946,4647,5,3
5947,2779,1,3
5948,4002,12,5
5952,1091,107,2
5953,3647,122,4
5954,3750,106,5
5955,1474,26,3
5956,3786,140,3
5958,313,121,3
5959,3523,76,5
5960,4397,99,5
5961,205,147,5
5962,3779,72,1
5963,1379,62,5
5964,4407,55,2
5966,4366,51,4
5967,1516,42,2
5968,4109,3,3
5969,2539,129,2
5970,1464,11,5
5971,4926,108,4
5972,1542,121,1
5973,623,147,5
5974,2285,108,1
5975,3050,11,3
5977,4875,135,4
5978,4837,88,1
5979,2104,19,4
5980,339,96,2
5981,3554,48,1
5982,4430,144,1
5984,237,117,2
5985,2288,50,2
5986,3814,124,4
5987,2220,100,3
5988,1526,76,2
5989,4601,141,4
5990,3902,74,3
5991,3597,101,3
5993,4409,144,1
5996,557,144,4
5997,3645,51,1
5998,150,135,2
5999,4658,15,5
6000,4276,113,3
6001,1432,85,1
6002,2658,76,2
6003,3320,105,5
6004,2605,89,2
6005,588,60,2
6006,4111,124,5
6007,3524,110,1
6008,2077,105,1
6009,2867,107,1
6010,2743,43,3
6011,1096,99,3
6013,940,62,2
6014,3794,22,1
6015,491,72,1
6018,4968,33,1
6019,1975,149,3
6020,2040,132,5
6021,4919,128,5
6023,3885,49,2
6024,2449,135,5
6025,239,98,1
6026,3829,14,2
6027,3488,85,5
6028,4836,46,3
6029,3186,63,5
6030,1146,11,2
6031,4800,146,5
6032,656,10,1
6033,790,130,2
6034,2285,75,4
6036,3703,96,1
6037,1685,111,2
6038,3804,74,4
6039,2102,80,2
6040,507,54,2
6041,2900,63,4
6043,3464,72,5
6044,3438,36,1
6045,655,94,5
6046,1602,44,1
6047,979,33,3
6048,3380,15,5
6049,1528,77,3
6050,3842,113,2
6051,3063,107,4
6052,340,41,3
6053,3517,147,4
6055,2837,89,4
6056,1560,122,2
6057,582,100,1
6058,1418,113,5
6059,4484,64,4
6060,2520,127,5
6061,4742,1,1
6062,3316,69,2
6063,1176,86,2
6064,634,131,1
6065,329,36,1
6066,1076,11,2
6067,2944,13,5
6068,3479,115,1
6069,2343,138,4
6070,4631,26,4
6071,361,108,4
6072,4118,110,2
6073,1613,6,3
6075,499,90,3
6076,3502,66,3
6077,2456,107,4
6080,3665,126,1
6081,1969,46,2
6082,4442,58,2
6083,1158,54,3
6084,948,31,4
6086,2880,32,4
6087,2197,62,2
6088,4164,22,2
6089,4824,100,2
6090,2622,89,5
6091,155,95,3
6092,808,55,2
6096,4499,46,2
6097,2293,117,4
6098,3677,125,1
6099,2961,12,5
6100,1507,60,1
6101,3180,124,4
6104,822,143,5
6105,713,124,4
6106,2958,61,4
6107,1624,51,3
6108,1103,105,1
6109,3312,122,4
6110,1786,82,5
6111,2292,44,4
6112,4652,147,3
6114,4521,95,2
6115,2375,11,3
6116,2378,140,1
6117,1528,42,4
6118,1718,128,2
6119,4112,143,4
6120,4023,25,2
6121,1430,126,4
6122,2547,67,5
6124,740,16,2
6125,2264,5,1
6126,2026,147,3
6127,4576,20,4
6128,1207,64,4
6129,2641,133,3
6130,4698,96,5
6133,4222,31,5
6134,4186,58,2
6135,3080,32,5
6136,4757,19,4
6137,4754,147,2
6139,3477,97,3
6140,3476,116,3
6142,3788,106,2
6143,2034,61,2
6144,2286,73,2
6145,4608,87,4
6147,2945,118,2
6148,2037,86,4
6149,4783,131,1
6150,1282,89,4
6151,1786,134,4
6152,262,150,5
6153,84,49,1
6156,3253,29,2
6157,4329,150,3
6159,1158,101,2
6160,4141,42,4
6161,2021,26,4
6162,507,20,1
6163,60,86,5
6164,1301,12,1
6165,4983,6,1
6167,2560,24,3
6168,3953,66,3
6169,2830,84,2
6170,1692,88,1
6171,2472,23,4
6172,193,98,5
6174,2668,82,1
6175,4643,94,3
6177,812,54,3
6178,1227,71,4
6179,4784,81,1
6180,2175,90,1
6181,2272,97,5
6182,2110,104,2
6183,3734,9,5
6184,1417,72,2
6185,2174,7,5
6186,1297,93,5
6187,3140,62,2
6188,3204,150,2
6189,3511,31,5
6191,218,62,1
6192,1393,30,5
6193,3688,147,4
6194,700,37,2
6195,2673,64,3
6196,3059,111,5
6197,1125,91,1
6198,230,27,4
6199,738,110,5
6200,4410,138,3
6201,4485,25,4
6203,3598,37,2
6204,1140,65,4
6205,4557,101,1
6206,2060,88,5
6207,4436,89,3
6208,2319,114,2
6210,2636,90,5
6211,1051,69,2
6212,3066,95,1
6213,4946,82,3
6214,4455,83,1
6215,3470,1,4
6216,1534,50,4
6217,1024,74,4
6218,4244,34,3
6220,421,144,5
6221,3883,2,5
6222,1402,149,3
6224,2124,21,2
6226,1375,144,2
6227,3798,147,5
6228,2054,44,1
6231,404,139,3
6232,4148,144,3
6233,1325,13,1
6234,691,36,5
6235,3140,6,5
6236,3742,75,1
6237,3622,150,2
6238,4103,64,3
6239,176,38,5
6240,2288,53,2
6241,4624,114,4
6242,610,48,5
6243,2784,83,1
6244,2475,128,4
6245,4917,13,2
6246,1825,39,4
6248,4451,112,1
6249,2229,139,4
6250,2809,30,5
6251,2769,30,4
6252,4757,122,4
6253,3466,31,1
6254,3691,6,1
6255,4644,30,1
6256,2032,47,3
6257,3150,68,5
6258,2575,132,5
6259,4746,85,1
6260,4900,73,4
6261,335,55,5
6262,4374,53,3
6263,405,18,1
6264,2670,139,5
6265,1542,49,4
6266,1380,99,2
6267,3662,87,5
6268,3528,133,4
6269,471,114,3
6270,2671,7,3
6271,4087,70,3
6272,1604,22,4
6273,2722,145,3
6274,4179,38,4
6275,4211,2,5
6276,1953,21,1
6277,1786,135,4
6278,1416,136,1
6279,953,113,1
6280,782,116,3
6281,2157,112,1
6282,1139,89,4
6283,758,66,3
6284,3609,91,4
6285,4700,5,1
6286,2168,6,3
6287,4682,96,1
6288,2017,117,2
6289,395,104,4
6290,1244,77,2
6292,1073,15,4
6297,3414,130,2
6298,3561,86,3
6299,3707,2,5
6300,1657,34,1
6303,928,88,5
6304,3398,143,3
6305,873,67,2
6306,2357,29,5
6307,2981,120,4
6308,1715,54,2
6309,4523,132,1
6310,1278,22,3
6311,2154,23,3
6312,851,49,2
6313,639,19,3
6314,2801,122,4
6315,3087,52,1
6316,1007,12,3
6317,3929,32,4
6318,2823,45,1
6319,1069,46,4
6321,2914,116,2
6322,542,35,5
6323,72,149,1
6324,3860,66,1
6325,766,63,1
6326,940,68,1
6327,1524,12,3
6328,3421,103,1
6331,2790,47,5
6332,183,105,4
6333,3876,81,5
6334,4884,142,3
6335,598,76,2
6336,2144,17,4
6337,4173,120,1
6338,1188,69,5
6339,2281,78,5
6340,3237,80,3
6341,2151,95,5
6342,763,98,4
6343,1663,22,5
6346,4679,54,1
6348,3776,62,5
6351,4498,133,5
6353,1936,78,3
6354,2976,131,1
6355,2172,118,3
6356,3334,121,4
6357,3786,46,5
6358,2499,93,3
6359,2200,116,1
6360,2127,55,3
6361,2326,1,2
6362,4270,129,1
6364,4702,60,5
6365,1519,11,3
6366,4095,113,4
6367,1650,41,4
6368,3674,5,5
6369,3940,84,3
6370,3355,90,1
6371,1781,49,2
6372,2069,51,3
6373,4764,16,3
6374,2445,54,3
6375,1504,67,3
6376,4046,89,2
6377,3250,142,3
6378,1263,73,1
6379,4284,101,2
6380,4592,149,5
6381,4359,144,4
6382,4141,4,4
6383,2790,47,3
6384,1603,45,4
6385,2086,25,2
6386,147,42,3
6387,240,90,5
6388,39,114,2
6389,3628,144,1
6390,2152,150,3
6391,203,68,3
6392,3663,12,3
6393,856,132,5
6394,4722,20,4
6395,1316,30,2
6396,4771,17,5
6397,113,123,2
6398,4767,26,3
6399,4723,129,4
6400,3114,117,4
6401,3643,105,4
6402,3434,114,3
6403,558,30,4
6404,3024,96,2
6405,4049,134,4
6406,2577,64,2
6408,961,147,1
6409,437,34,1
6410,2503,144,3
6411,4659,71,2
6412,463,18,3
6414,4081,47,3
6415,1582,74,3
6416,2537,16,4
6417,886,75,4
6418,1079,1,2
6419,1222,61,5
6420,209,106,2
6421,2479,71,5
6422,2949,12,5
6423,167,132,3
6425,1259,52,2
6426,4524,71,3
6427,2403,118,3
6428,2673,61,5
6429,147,111,5
6432,4525,69,3
6434,4486,6,3
6435,1779,45,2
6436,4055,79,3
6437,3211,133,5
6438,668,140,5
6439,1367,43,2
6440,4114,78,4
6441,4782,21,1
6442,3277,29,2
6443,2606,46,3
6444,2927,66,2
6445,421,133,5
6446,2158,43,3
6448,2988,135,4
6449,1822,13,1
6450,37,141,4
6451,3562,98,3
6452,2915,114,1
6453,2599,60,3
6454,4109,10,5
6455,4851,75,1
6456,4868,118,1
6457,1383,135,1
6458,3284,139,5
6459,2894,68,4
6460,949,63,4
6461,647,6,4
6462,2705,101,3
6463,3018,108,3
6464,2134,131,1
6465,4022,103,4
6466,4221,5,3
6467,4716,57,1
6468,80,58,5
6469,987,81,1
6470,1606,50,2
6471,81,95,1
6472,2043,57,5
6473,237,70,5
6474,4469,139,3
6475,4638,36,5
6476,3941,37,2
6478,320,8,4
6479,4603,51,2
6480,3175,147,5
6481,321,98,5
6482,2101,71,1
6484,1436,118,1
6485,381,35,3
6487,3051,89,2
6488,1206,31,2
6489,3163,60,4
6490,2994,113,4
6491,4685,71,3
6492,2468,85,4
6493,500,138,5
6494,4879,25,3
6495,3282,33,4
6497,4455,22,1
6498,3858,30,5
6499,1282,53,3
6500,4424,13,2
6501,464,23,2
6503,2868,73,4
6504,3635,127,2
6505,3588,118,1
6506,195,101,4
6507,4734,33,4
6508,3870,137,2
6509,700,34,5
6510,1674,140,4
6511,4917,129,2
6513,3559,9,4
6514,2660,27,2
6515,1070,130,3
6516,1502,48,5
6517,814,91,2
6518,2174,12,1
6519,4099,31,4
6520,3255,111,4
6521,214,25,5
6523,1746,137,3
6524,2483,27,4
6526,2227,110,5
6527,4670,96,5
6529,813,119,2
6530,4984,43,3
6531,2629,45,2
6532,964,48,2
6533,2339,146,3
6534,2026,116,5
6535,2060,121,2
6539,4738,10,4
6540,1392,29,3
6541,1782,74,3
6542,208,47,5
6544,2223,33,3
6545,279,35,2
6547,1552,63,1
6548,2075,9,3
6549,860,50,2
6550,537,9,3
6551,1647,20,3
6552,4847,27,4
6553,4322,125,3
6554,2622,122,4
6556,3315,27,5
6557,2342,122,2
6558,3708,83,4
6559,3908,119,1
6560,2801,142,2
6561,3058,73,2
6563,2636,39,1
6564,2821,99,4
6565,4625,139,3
6566,4816,12,3
6567,836,72,4
6568,3292,145,2
6569,2743,138,5
6570,1843,23,2
6571,2930,131,5
6572,4110,45,4
6573,2637,128,1
6574,175,138,1
6575,1682,108,1
6576,108,131,3
6577,4755,101,2
6579,1326,22,5
6580,1650,117,5
6581,1281,19,4
6582,3231,97,2
6583,1556,7,1
6584,3887,12,4
6585,2406,6,3
6587,4486,52,2
6588,1824,82,2
6589,4086,27,3
6590,245,57,1
6591,3112,105,5
6592,4586,49,4
6593,1579,34,4
6594,4307,106,3
6595,2915,5,1
6596,4643,68,5
6597,2851,49,3
6598,1939,22,4
6599,4664,15,5
6600,2099,146,3
6602,3704,110,3
6604,3337,121,1
6605,496,142,3
6606,2713,133,2
6607,452,83,3
6608,3769,89,4
6610,270,3,3
6611,4035,62,5
6613,2985,14,4
6614,2509,2,4
6615,3786,44,2
6616,3769,79,2
6617,3234,42,3
6618,1706,54,2
6619,1900,19,4
6620,3955,8,1
6621,2677,22,2
6622,4791,12,1
6623,161,70,1
6624,355,14,5
6625,1978,11,4
6626,450,124,4
6627,4315,84,3
6628,2880,119,5
6629,2749,112,3
6632,2558,36,2
6633,3158,91,5
6634,2250,116,3
6635,179,57,4
6636,3682,31,1
6637,2011,55,2
6638,4018,90,4
6639,2438,120,2
6640,3559,138,2
6641,3532,77,4
6642,4807,89,5
6643,1795,63,5
6644,4322,69,3
6645,1040,135,2
6646,3830,6,1
6647,644,89,3
6648,794,77,5
6649,4270,98,1
6650,4324,17,5
6651,1033,3,2
6652,4154,30,4
6653,2137,100,1
6655,2022,39,5
6656,551,77,1
6657,11,64,1
6658,3882,33,4
6659,1148,47,1
6660,1662,131,1
6661,2059,53,1
6662,645,72,4
6665,2618,76,2
6666,874,25,3
6668,847,6,3
6669,3683,106,4
6670,4560,99,5
6671,3351,29,3
6672,1917,73,1
6673,1096,113,3
6674,2841,133,5
6675,1449,114,4
6676,1062,14,4
