sale_id,customer_id,product_id,store_id,quantity,amount,sale_date
8772,671,322,62,3,99.63,2025-12-16
8773,967,386,16,2,876.55,2024-08-16
8774,771,500,36,9,2704.36,2024-11-22
8775,611,330,90,6,638.36,2024-12-20
8776,791,20,17,6,1762.28,2026-03-28
8777,833,168,80,4,482.63,2025-12-05
8778,476,485,45,10,2677.25,2025-04-27
8779,457,405,80,2,481.83,2026-06-11
8780,202,8,71,1,114.9,2025-02-14
8781,814,223,1,9,2506.01,2025-11-12
8782,69,239,44,10,1558.45,2024-07-29
8783,815,376,36,1,101.26,2025-03-15
8784,956,13,7,2,948.94,2025-05-20
8785,560,217,64,8,2130.83,2025-05-06
8786,801,249,42,6,1605.14,2024-11-17
8787,347,487,1,6,2086.38,2025-02-16
8788,772,50,39,10,1826.14,2025-03-02
8789,634,425,57,6,244.11,2025-09-09
8790,401,212,80,3,1357.81,2024-07-11
8791,132,229,23,5,1725.17,2024-09-01
8792,348,54,70,9,2034.35,2024-09-12
8793,707,69,6,2,316.51,2024-08-18
8794,941,116,84,5,2003.75,2024-12-16
8795,679,166,6,9,1348.09,2025-10-18
8796,150,55,63,5,2276.0,2026-02-07
8797,199,476,38,7,1016.26,2026-05-30
8798,879,294,37,10,4375.13,2026-06-20
8799,900,472,92,2,448.72,2024-08-08
8800,992,18,57,7,1649.09,2026-05-09
8801,574,345,89,9,4043.84,2026-02-22
8802,754,427,90,7,2033.83,2025-12-30
8803,458,139,80,6,1654.75,2025-10-07
8804,89,28,51,2,959.43,2026-03-30
8805,155,220,38,7,1677.97,2026-04-12
8806,640,121,84,2,523.84,2026-07-07
8807,626,458,41,10,2360.08,2025-10-05
8808,54,38,21,4,952.67,2026-01-16
8809,900,432,15,5,1479.98,2024-10-24
8810,365,347,86,7,2628.2,2026-02-03
8811,151,475,34,10,2703.38,2024-07-08
8812,450,280,2,4,1974.21,2025-04-21
8813,300,21,62,5,1156.95,2025-06-21
8814,353,35,66,10,1164.35,2024-09-01
8815,806,297,23,8,1593.36,2025-10-17
8816,925,302,18,7,3163.78,2025-06-06
8817,793,399,29,1,420.17,2026-02-27
8818,214,494,44,3,736.26,2025-05-02
8819,373,200,62,8,612.39,2024-09-15
8820,159,437,32,3,1484.17,2024-12-28
8821,800,175,59,1,32.89,2026-04-10
8822,358,404,76,9,3906.1,2024-07-25
8823,146,362,40,2,392.71,2025-05-21
8824,398,195,3,3,550.2,2025-06-11
8825,804,371,1,1,298.56,2025-09-03
8826,831,276,28,6,2760.6,2025-10-20
8827,48,358,27,7,2335.3,2025-02-16
8828,932,138,10,1,117.05,2026-03-17
8829,416,174,84,4,1657.88,2025-01-28
8830,528,166,56,4,320.02,2025-07-13
8831,912,348,78,9,1333.3,2025-09-10
8832,822,226,4,8,3484.45,2025-12-16
8833,437,23,4,8,3236.87,2026-05-25
8834,387,51,36,8,1205.85,2025-01-10
8835,456,17,7,4,555.24,2024-07-24
8836,82,374,85,5,1859.81,2025-12-08
8837,914,487,37,8,3968.64,2026-04-27
8838,449,43,85,4,824.04,2025-03-14
8839,933,360,59,7,940.89,2025-05-02
8840,82,465,46,7,766.5,2025-06-11
8841,820,155,1,8,2878.23,2025-04-30
8842,384,427,65,6,854.3,2025-07-18
8843,537,77,38,7,1581.72,2026-03-27
8844,315,35,36,9,3309.55,2024-12-31
8845,371,452,30,3,764.21,2024-09-06
8846,744,376,78,2,280.66,2025-06-22
8847,178,215,27,9,2342.46,2025-08-10
8848,177,43,82,5,1746.52,2025-05-16
8849,731,113,74,3,256.35,2024-08-12
8850,537,460,21,10,4205.59,2025-04-06
8851,805,13,2,2,341.48,2024-08-23
8852,126,109,18,8,2842.92,2026-02-07
8853,280,486,66,1,158.94,2026-01-12
8854,360,215,59,5,2315.19,2026-04-27
8855,850,424,86,8,432.91,2026-04-06
8856,974,238,84,5,365.11,2025-12-16
8857,304,162,54,7,1452.37,2025-04-08
8858,237,296,11,9,2724.9,2024-09-24
8859,839,379,40,2,425.79,2025-01-31
8860,411,252,86,6,1387.69,2026-02-27
8861,410,478,48,8,3047.05,2026-04-21
8862,395,206,33,8,2923.17,2026-01-09
8863,48,288,46,8,3895.03,2025-07-23
8864,688,378,44,3,72.13,2024-11-07
8865,319,169,42,3,904.01,2025-10-16
8866,373,32,37,3,161.68,2025-10-18
8867,532,254,68,10,3191.38,2025-01-18
8868,514,250,19,3,914.33,2024-10-11
8869,759,142,19,8,1544.68,2025-09-08
8870,79,352,90,3,67.12,2025-04-10
8871,42,213,78,9,1743.04,2025-12-07
8872,550,240,87,3,916.67,2025-08-19
8873,443,402,88,4,1319.08,2025-03-04
8874,390,410,62,5,183.28,2025-10-24
8875,882,492,56,3,499.62,2024-08-22
8876,252,84,12,4,1201.58,2025-07-19
8877,199,46,70,5,693.21,2025-06-10
8878,841,460,31,4,1999.66,2026-01-26
8879,919,41,14,4,1655.93,2025-01-01
8880,521,135,86,2,808.93,2026-06-13
8881,258,257,69,1,212.23,2025-06-11
8882,511,164,48,6,1108.24,2025-05-02
8883,365,79,73,3,1063.0,2024-08-13
8884,77,142,25,7,490.59,2024-12-26
8885,959,130,45,7,2184.94,2025-09-04
8886,536,109,41,8,2876.84,2025-03-31
8887,981,293,70,2,939.96,2024-11-07
8888,468,365,12,4,1328.32,2026-01-22
8889,993,204,55,-5,710.1,2026-04-27
8890,898,127,85,10,2273.73,2025-01-27
8891,556,365,74,4,1631.14,2024-12-24
8892,763,276,56,6,2166.5,2025-07-09
8893,670,274,19,5,263.9,2025-07-08
8894,397,463,6,6,2840.31,2025-08-11
8895,768,299,15,2,616.01,2025-08-24
8896,882,218,78,7,573.13,2024-12-01
8897,432,361,22,5,1621.17,2025-12-12
8898,821,454,88,10,1140.45,2025-03-20
8899,442,269,47,9,1406.7,2025-08-04
8900,605,235,25,2,505.84,2024-09-01
8901,745,430,78,7,1757.46,2025-01-12
8902,899,3,17,1,63.42,2026-03-30
8903,622,389,8,8,3282.65,2025-03-07
8904,738,380,87,10,1701.48,2026-05-21
8905,193,277,85,3,1264.83,2025-10-01
8906,938,66,16,8,769.97,2025-11-20
8907,586,22,82,6,1954.39,2025-03-26
8908,749,408,49,5,2257.69,2025-01-21
8909,836,371,35,3,1249.81,2026-06-24
8910,155,19,13,7,2453.79,2025-03-07
8911,418,112,81,7,1270.91,2025-11-16
8912,695,181,5,4,1235.12,2025-08-02
8913,194,375,17,9,852.45,2025-08-30
8914,247,345,69,7,570.84,2025-01-31
8915,15,121,7,2,956.23,2026-03-09
8916,968,438,77,8,1365.29,2025-10-26
8917,68,345,36,9,3800.96,2026-06-20
8918,906,145,68,3,148.26,2024-08-03
8919,971,178,7,5,555.1,2025-12-15
8920,15,390,96,8,1235.28,2025-01-12
8921,888,127,24,10,1219.32,2025-03-12
8922,599,328,73,9,413.75,2025-02-25
8923,26,72,34,10,3997.84,2025-09-06
8924,951,404,26,5,109.38,2025-12-31
8925,635,7,60,2,63.09,2025-01-28
8926,571,90,31,8,529.38,2025-10-14
8927,248,481,17,6,2143.5,2026-05-06
8928,659,113,63,8,1982.91,2025-12-10
8929,264,226,51,7,1331.45,2025-01-09
8930,455,183,61,2,460.07,2024-08-21
8931,318,286,14,4,728.1,2025-12-06
8932,100,93,50,5,1223.57,2026-01-07
8933,348,457,88,7,1578.05,2026-06-28
8934,818,396,74,4,1193.79,2026-01-19
8935,184,237,91,3,934.39,2025-06-16
8936,985,36,45,1,419.49,2025-11-26
8937,101,107,33,1,468.19,2024-12-07
8938,584,26,56,4,1302.25,2025-01-30
8939,876,380,70,3,740.47,2025-08-31
8940,339,259,24,10,3291.36,2024-12-17
8941,485,97,28,5,2049.65,2024-08-08
8942,135,309,78,10,535.38,2025-05-23
8943,942,58,89,1,126.1,2025-03-31
8944,453,178,77,10,726.28,2025-11-24
8945,807,186,41,4,1169.33,2024-07-25
8946,90,486,37,8,2724.96,2024-11-14
8947,758,46,54,3,181.36,2025-03-16
8948,35,427,91,3,1475.55,2024-07-20
8949,739,345,42,7,3017.42,2025-12-27
8950,4,368,36,10,626.44,2026-05-09
8951,258,449,28,5,555.02,2025-07-19
8952,258,108,21,7,1037.27,2024-10-04
8953,429,302,12,10,4080.15,2026-02-09
8954,707,390,91,5,453.65,2024-08-10
8955,475,323,20,1,323.14,2024-07-12
8956,981,227,51,3,1384.58,2024-11-10
8957,161,237,66,9,1212.38,2025-11-19
8958,520,463,58,1,426.65,2025-09-25
8959,494,55,8,9,1560.71,2024-12-10
8960,193,277,97,10,4596.81,2024-12-22
8961,15,23,76,6,747.98,2026-06-17
8962,682,217,28,1,451.77,2025-03-13
8963,749,441,55,3,552.63,2025-08-12
8964,906,170,37,8,3738.22,2025-05-25
8965,424,62,62,7,1382.11,2024-12-30
8966,317,494,60,3,855.95,2025-01-16
8967,281,412,54,1,135.84,2025-03-03
8968,729,147,49,4,502.82,2025-01-04
8969,996,390,86,6,1987.7,2025-06-05
8970,542,146,99,7,3015.05,2026-01-14
8971,767,211,95,2,360.82,2025-11-04
8972,477,161,64,4,719.16,2025-10-23
8973,775,35,66,4,682.08,2026-05-08
8974,747,432,64,6,431.69,2025-08-08
8975,396,184,91,7,2051.44,2026-03-19
8976,594,210,42,10,1932.47,2024-07-21
8977,805,476,82,7,182.36,2025-05-27
8978,459,381,41,4,1434.25,2025-04-01
8979,864,203,95,3,322.57,2026-05-29
8980,653,72,12,5,1338.01,2024-12-15
8981,189,498,17,1,290.7,2026-02-09
8982,272,174,46,6,386.63,2026-02-18
8983,650,189,93,8,3684.39,2025-09-02
8984,134,118,63,4,950.07,2025-09-03
8985,280,36,37,7,1528.39,2026-01-27
8986,315,110,8,3,1407.43,2024-07-18
8987,484,24,70,3,951.11,2025-08-06
8988,499,80,23,2,251.85,2026-05-22
8989,125,9,80,10,2885.91,2024-12-01
8990,776,77,40,4,774.47,2025-01-09
8991,171,311,82,4,1243.73,2025-10-27
8992,734,345,86,6,214.86,2025-04-03
8993,920,69,72,5,1462.64,2024-11-09
8994,825,222,87,5,161.39,2025-08-13
8995,203,309,7,10,,2024-12-04
8996,957,109,85,9,2201.06,2025-05-11
8997,413,235,88,5,1903.66,2026-07-01
8998,974,225,65,10,315.43,2026-03-23
8999,409,221,51,3,507.41,2026-06-04
9000,705,288,29,7,2181.42,2026-03-14
9001,840,3,88,7,3262.4,2026-01-09
9002,216,266,53,10,3242.16,2026-03-31
9003,699,381,46,9,865.88,2025-11-10
9004,344,297,24,1,274.1,2024-10-21
9005,438,85,74,6,2386.93,2024-08-10
9006,387,195,73,8,3204.19,2025-07-11
9007,936,399,19,3,363.43,2025-02-18
9008,835,82,63,6,1410.03,2024-09-19
9009,312,368,53,4,1293.45,2026-02-15
9010,621,365,22,9,3722.56,2026-04-19
9011,746,350,35,8,3850.02,2026-07-08
9012,800,345,88,8,839.05,2025-02-17
9013,258,449,56,4,566.37,2024-11-03
9014,48,181,13,7,1476.47,2026-02-26
9015,762,198,12,5,1538.79,2025-02-07
9016,388,446,66,9,388.21,2025-10-03
9017,834,282,50,7,707.19,2025-06-09
9018,979,242,79,9,3184.11,2025-08-04
9019,257,310,33,3,451.45,2024-12-28
9020,697,479,98,1,381.88,2025-02-24
9021,533,491,55,10,1929.09,2025-12-17
9022,428,410,12,10,3594.93,2026-05-23
9023,280,25,72,4,1361.06,2025-06-18
9024,672,121,13,9,1164.35,2024-07-10
9025,29,63,51,9,1249.52,2026-04-20
9026,275,241,54,10,3757.77,2026-02-26
9027,139,331,27,10,526.96,2025-01-25
9028,617,497,32,8,3867.74,2025-02-26
9029,3,47,100,10,2844.96,2025-10-29
9030,819,15,10,3,290.32,2025-09-07
9031,514,392,47,7,862.61,2025-09-12
9032,643,79,31,3,104.75,2025-07-03
9033,156,111,10,10,677.15,2025-12-07
9034,846,203,82,4,545.34,2025-08-18
9035,299,394,1,4,1383.47,2024-10-15
9036,82,86,63,10,2855.9,2025-05-12
9037,126,282,77,1,108.12,2026-03-22
9038,36,427,15,7,1765.93,2025-04-26
9039,619,10,32,3,,2025-01-31
9040,468,249,82,2,676.56,2025-04-11
9041,590,358,89,6,1268.7,2026-04-03
9042,6,354,14,1,23.75,2025-12-11
9043,770,384,11,10,3266.5,2026-01-06
9044,351,432,28,8,1604.68,2025-11-22
9045,871,159,68,3,1412.18,2025-02-08
9046,224,402,66,4,573.78,2025-05-06
9047,936,38,41,8,596.73,2025-09-03
9048,312,223,80,5,1825.08,2025-08-22
9049,1000,321,8,2,149.02,2026-04-10
9050,137,248,19,9,2133.49,2025-09-12
9051,928,17,33,9,4359.01,2024-09-21
9052,244,337,94,1,42.36,2024-12-18
9053,891,280,94,9,221.78,2025-02-23
9054,731,291,83,4,623.42,2024-09-14
9055,210,86,15,2,211.57,2026-01-13
9056,13,13,48,7,2377.98,2026-02-06
9057,220,92,34,10,4378.09,2025-01-13
9058,143,350,95,2,564.53,2024-12-11
9059,462,197,21,6,658.28,2025-03-03
9060,890,22,21,6,544.96,2025-08-03
9061,102,224,60,2,251.43,2026-06-17
9062,298,85,68,10,1862.35,2024-07-28
9063,396,253,87,4,401.53,2024-09-16
9064,776,43,52,1,68.73,2024-08-11
9065,116,412,56,8,2101.26,2025-03-21
9066,760,275,53,8,3211.52,2026-04-03
9067,8,92,41,3,1432.44,2024-07-30
9068,520,204,33,2,359.77,2025-06-16
9069,240,400,3,3,682.53,2026-05-09
9070,630,294,39,-5,306.41,2025-12-07
9071,827,477,44,2,503.99,2025-06-06
9072,24,145,87,4,1310.18,2025-09-29
9073,203,40,78,1,193.29,2024-08-21
9074,77,32,86,9,1393.97,2025-10-17
9075,331,408,41,6,199.11,2025-03-12
9076,514,164,21,1,273.26,2025-08-27
9077,952,251,58,9,1438.04,2026-02-11
9078,509,259,33,1,131.69,2024-09-25
9079,504,26,94,7,1659.0,2025-04-19
9080,744,117,4,1,288.38,2026-01-24
9081,676,151,6,8,1667.98,2026-03-10
9082,238,165,42,6,2809.24,2026-04-27
9083,925,84,57,1,60.42,2024-08-20
9084,610,227,32,3,714.57,2024-12-02
9085,579,14,16,3,849.84,2025-07-05
9086,134,6,47,9,4101.59,2025-11-05
9087,162,33,25,2,126.39,2025-08-06
9088,917,101,50,5,166.45,2024-11-17
9089,908,317,77,9,314.07,2026-02-13
9090,184,156,6,1,194.66,2026-04-02
9091,68,346,61,7,1197.72,2024-12-07
9092,487,411,10,5,2154.07,2024-08-30
9093,685,202,35,2,482.45,2024-11-08
9094,832,440,57,9,1699.1,2025-05-05
9095,523,285,52,10,2291.02,2025-01-23
9096,92,84,33,4,1291.05,2025-12-28
9097,677,310,4,1,234.96,2026-02-16
9098,557,351,11,5,1623.33,2026-01-07
9099,674,267,16,4,1121.42,2025-05-25
9100,128,52,97,10,499.72,2025-08-27
9101,344,358,53,5,2070.27,2026-03-05
9102,412,238,57,8,3215.6,2025-08-27
9103,599,441,44,7,3171.12,2025-08-31
9104,409,378,4,3,445.88,2026-02-05
9105,582,79,13,2,504.58,2024-11-01
9106,340,39,62,8,1781.12,2026-05-09
9107,42,67,20,8,3072.19,2025-07-01
9108,258,361,45,4,1145.83,2025-10-09
9109,517,448,21,4,666.24,2026-06-30
9110,140,166,25,8,1928.12,2026-06-08
9111,940,181,82,3,145.42,2025-11-01
9112,187,273,35,10,3292.8,2024-10-25
9113,486,402,31,9,2616.6,2024-12-22
9114,511,90,59,6,,2024-11-13
9115,898,487,25,3,951.93,2026-07-03
9116,348,359,61,4,1286.95,2024-11-17
9117,923,131,4,1,98.44,2025-03-23
9118,516,206,86,10,1364.86,2025-12-28
9119,621,410,68,7,796.71,2025-11-08
9120,294,274,37,5,1937.9,2024-09-30
9121,466,128,75,5,424.76,2026-05-13
9122,741,389,51,9,1184.48,2024-07-24
9123,246,309,10,-5,496.91,2025-09-25
9124,427,339,59,9,3346.74,2026-06-18
9125,995,80,61,7,697.83,2025-09-27
9126,888,116,31,4,720.3,2025-04-13
9127,962,200,81,5,2247.89,2026-02-16
9128,107,211,55,3,141.39,2025-01-20
9129,799,31,15,4,552.02,2025-11-25
9130,137,48,48,5,1758.78,2026-04-23
9131,262,452,89,7,2457.44,2025-03-01
9132,895,213,28,6,629.91,2025-01-19
9133,890,271,72,7,715.66,2026-02-26
9134,223,100,47,7,751.34,2024-08-14
9135,283,137,47,8,283.47,2026-01-28
9136,121,379,84,6,2421.73,2024-12-18
9137,893,149,19,5,588.13,2025-08-27
9138,479,174,34,2,114.4,2024-10-03
9139,582,171,62,10,1471.89,2025-09-11
9140,833,42,81,5,500.08,2026-01-28
9141,307,92,81,9,2475.99,2024-09-23
9142,518,57,47,5,1008.56,2025-05-12
9143,114,63,53,2,194.96,2025-06-20
9144,658,313,23,5,1905.83,2026-01-07
9145,296,92,76,5,1685.51,2026-03-02
9146,453,89,33,10,4416.52,2025-09-19
9147,331,110,84,8,2957.21,2026-05-29
9148,904,254,48,10,3167.94,2024-11-11
9149,369,123,1,10,4097.51,2026-04-07
9150,829,62,34,1,243.06,2025-05-12
9151,667,39,68,6,2946.93,2024-12-24
9152,492,453,73,4,1724.73,2025-05-29
9153,920,121,7,3,1381.06,2025-03-13
9154,833,455,72,6,2878.64,2026-01-26
9155,758,101,10,3,434.51,2026-03-28
9156,94,72,33,1,367.62,2025-11-30
9157,926,487,31,7,3431.77,2025-09-27
9158,697,423,50,8,2214.68,2024-12-06
9159,763,25,82,3,504.3,2025-04-02
9160,648,213,2,2,924.08,2026-05-16
9161,762,303,50,7,1553.61,2024-07-31
9162,387,415,77,2,736.38,2026-05-22
9163,457,468,40,7,954.28,2025-02-01
9164,832,76,9,10,691.71,2025-02-18
9165,613,490,90,9,4123.56,2024-10-06
9166,10,218,10,1,205.16,2026-04-10
9167,359,298,2,5,1150.65,2025-10-05
9168,169,164,1,2,143.18,2026-03-15
9169,196,42,54,3,1107.09,2025-02-14
9170,261,390,7,1,20.79,2025-12-14
9171,493,85,72,3,1370.92,2024-07-13
9172,809,493,66,10,2797.44,2025-01-26
9173,116,474,23,4,1306.63,2025-01-12
9174,910,41,34,1,286.01,2025-02-16
9175,145,191,5,10,2830.38,2026-04-19
9176,782,195,80,8,2534.95,2025-11-02
9177,771,495,58,10,4109.19,2024-11-10
9178,168,17,8,9,3960.42,2025-02-18
9179,285,430,35,2,314.48,2024-07-17
9180,15,329,61,3,430.64,2026-06-19
9181,174,127,91,4,1697.0,2025-01-17
9182,70,368,46,9,4142.98,2025-01-15
9183,532,361,42,10,1967.43,2025-08-10
9184,615,140,59,10,3601.7,2025-08-19
9185,715,224,28,6,2019.93,2024-12-12
9186,624,258,22,8,2856.94,2026-06-08
9187,349,161,64,10,1302.19,2024-10-22
9188,676,421,77,8,2367.16,2024-09-18
9189,214,200,57,9,3846.03,2026-05-09
9190,320,369,81,7,193.32,2025-02-24
9191,601,112,78,2,78.75,2026-02-11
9192,549,53,41,5,1851.43,2026-01-16
9193,837,434,30,1,390.5,2025-08-13
9194,243,175,56,10,467.24,2024-10-12
9195,544,183,99,1,439.79,2025-01-09
9196,634,324,50,9,2913.15,2025-05-30
9197,876,317,54,7,2548.07,2024-10-07
9198,693,240,51,4,765.87,2025-08-17
9199,335,433,11,1,455.24,2026-04-21
9200,91,257,38,3,185.38,2024-12-21
9201,680,71,49,3,620.76,2025-08-25
9202,293,469,14,5,2112.3,2025-10-15
9203,804,67,36,9,280.83,2025-12-14
9204,63,257,45,6,1797.39,2025-08-02
9205,330,208,48,10,3239.37,2025-03-23
9206,821,142,83,4,725.82,2025-10-09
9207,465,392,94,4,983.61,2025-09-21
9208,843,229,93,10,1788.09,2024-11-01
9209,949,186,100,7,3235.06,2024-07-23
9210,229,249,33,6,1441.19,2025-09-09
9211,819,373,46,9,3689.65,2026-01-08
9212,175,88,43,3,535.57,2026-04-26
9213,430,235,76,9,3763.22,2025-12-02
9214,504,413,42,1,59.5,2025-10-13
9215,873,246,76,3,1287.02,2025-06-13
9216,577,352,98,3,954.48,2024-09-10
9217,166,108,80,7,1241.26,2025-12-20
9218,695,448,75,7,1807.74,2026-05-20
9219,146,31,29,10,3159.49,2025-07-14
9220,39,225,1,9,1646.29,2025-10-31
9221,778,46,44,1,288.93,2026-01-10
9222,964,66,37,10,3629.59,2024-11-18
9223,758,164,61,3,657.38,2025-11-01
9224,712,279,44,6,757.56,2026-03-04
9225,207,346,78,2,718.88,2024-08-20
9226,254,171,21,8,1600.45,2026-06-04
9227,73,160,17,10,1564.74,2025-02-18
9228,23,139,8,7,2652.73,2026-01-05
9229,23,204,32,9,1710.0,2026-07-01
9230,418,40,9,4,585.85,2025-04-05
9231,539,254,25,9,2766.9,2025-05-17
9232,184,334,49,8,712.66,2024-12-18
9233,915,426,25,6,2990.21,2025-02-24
9234,43,147,14,4,1407.76,2024-07-24
9235,88,412,50,10,516.59,2025-04-24
9236,208,425,95,1,496.34,2025-07-23
9237,835,192,38,4,197.42,2024-10-09
9238,666,155,32,5,308.41,2024-10-17
9239,886,221,7,7,2333.04,2024-10-23
9240,646,310,26,3,1034.86,2026-04-24
9241,933,284,70,2,253.62,2024-08-21
9242,701,466,9,1,370.96,2025-01-28
9243,953,213,63,1,298.57,2024-11-05
9244,469,401,60,7,1815.53,2025-04-26
9245,427,176,98,8,1082.25,2024-10-19
9246,366,179,39,8,1609.5,2025-07-03
9247,60,107,33,6,1898.34,2025-10-08
9248,339,413,90,9,658.77,2024-11-20
9249,791,379,93,5,584.9,2025-05-13
9250,52,72,49,2,143.56,2025-01-27
9251,323,191,27,10,1180.73,2025-02-01
9252,551,317,94,4,1659.36,2025-01-11
9253,256,97,84,3,336.68,2025-04-19
9254,696,382,9,2,237.54,2024-12-21
9255,533,162,44,5,2437.13,2025-01-05
9256,147,193,33,1,242.96,2025-08-18
9257,820,408,55,1,227.44,2024-07-16
9258,289,368,14,1,205.04,2024-11-16
9259,127,383,39,6,1940.86,2025-01-15
9260,489,224,21,5,2055.92,2025-08-21
9261,927,216,37,2,935.24,2024-11-30
9262,753,131,85,9,4431.18,2026-02-01
9263,900,428,75,3,712.56,2025-07-15
9264,179,299,37,8,1117.11,2024-09-16
9265,336,423,62,1,229.66,2025-05-10
9266,683,18,21,3,556.62,2026-06-18
9267,794,491,47,4,1501.81,2025-03-21
9268,465,237,99,9,2858.42,2026-06-17
9269,560,93,69,2,194.38,2025-05-01
9270,785,287,78,5,1373.73,2024-12-12
9271,912,424,92,2,608.07,2025-11-19
9272,308,426,78,10,4777.84,2024-09-07
9273,394,348,93,6,2860.89,2025-09-23
9274,69,384,91,6,,2026-01-16
9275,857,419,51,10,1526.23,2025-10-29
9276,443,129,99,5,2496.25,2025-10-25
9277,845,300,1,6,535.81,2025-12-23
9278,992,190,22,1,143.76,2026-03-07
9279,898,450,95,5,2195.25,2026-06-12
9280,552,188,43,9,1802.94,2025-04-23
9281,10,404,9,5,1284.91,2024-11-15
9282,781,250,77,9,2719.82,2025-03-09
9283,128,458,88,6,2321.76,2026-01-01
9284,962,23,96,5,1001.8,2024-07-31
9285,234,217,63,10,3459.54,2026-07-05
9286,976,176,6,3,1152.63,2026-01-04
9287,715,15,8,3,1366.92,2025-06-10
9288,473,248,92,5,1698.48,2025-04-09
9289,508,124,35,1,417.75,2025-12-07
9290,255,55,53,7,284.12,2025-04-22
9291,306,7,96,2,252.7,2025-10-07
9292,131,411,88,8,2415.64,2026-03-23
9293,275,180,62,2,409.93,2025-06-25
9294,500,177,37,6,2547.93,2025-10-08
9295,729,472,86,3,1093.28,2025-03-13
9296,779,288,97,4,1748.87,2025-10-30
9297,921,258,44,7,1786.02,2026-02-22
9298,697,27,55,2,961.09,2025-02-26
9299,521,36,45,7,1890.79,2024-10-26
9300,113,355,42,6,2259.02,2026-01-15
9301,694,214,11,6,2527.25,2026-03-03
9302,597,457,39,7,1533.0,2024-09-19
9303,431,479,96,1,291.52,2025-11-02
9304,418,328,2,4,824.98,2025-02-08
9305,380,161,16,6,1757.78,2026-05-07
9306,929,37,29,7,531.67,2025-04-12
9307,426,97,24,4,1207.06,2025-03-20
9308,381,477,10,3,435.55,2026-03-03
9309,405,311,52,9,821.91,2024-11-26
9310,84,486,19,2,609.72,2025-10-25
9311,462,433,95,7,3175.9,2025-08-03
9312,779,359,50,5,1439.3,2025-07-11
9313,312,270,62,10,2533.2,2025-02-17
9314,520,322,78,10,3817.59,2024-11-27
9315,88,293,55,7,2624.81,2025-10-02
9316,166,254,81,4,192.23,2024-07-15
9317,210,200,74,1,144.74,2026-01-11
9318,356,417,73,3,319.82,2024-10-02
9319,137,121,1,2,445.08,2024-12-14
9320,289,208,76,2,168.78,2025-01-12
9321,400,105,14,1,73.09,2024-09-28
9322,846,258,55,10,634.29,2025-04-02
9323,699,334,3,4,976.05,2026-05-07
9324,355,116,50,9,1747.39,2026-01-16
9325,154,89,25,1,221.63,2025-02-16
9326,357,214,61,1,218.35,2026-02-08
9327,362,252,59,4,1311.05,2026-06-01
9328,749,149,22,6,1247.79,2024-09-26
9329,820,34,1,10,2700.02,2026-01-07
9330,859,499,91,5,2211.69,2025-06-18
9331,763,82,61,1,124.2,2025-05-06
9332,771,66,40,4,115.46,2024-11-22
9333,456,156,89,9,932.18,2024-08-02
9334,813,167,17,7,835.58,2026-04-08
9335,860,212,11,4,1591.13,2025-10-25
9336,708,386,20,2,574.52,2024-10-25
9337,855,500,70,1,483.36,2024-07-30
9338,440,439,87,1,349.63,2024-07-17
9339,683,212,18,10,1781.67,2025-05-26
9340,205,471,84,2,579.69,2024-09-20
9341,97,336,21,2,721.76,2024-09-19
9342,478,249,78,9,3472.31,2026-04-13
9343,215,327,51,1,408.58,2025-10-03
9344,235,201,84,7,1433.39,2024-12-17
9345,180,260,10,10,1657.85,2025-07-23
9346,975,435,42,4,384.06,2025-08-17
9347,345,6,25,10,2674.02,2025-12-25
9348,504,313,7,4,1956.18,2024-09-04
9349,616,143,4,3,1021.69,2025-08-19
9350,224,177,82,4,1021.89,2025-10-07
9351,111,338,26,4,1359.29,2026-07-07
9352,758,176,17,3,1083.11,2025-02-04
9353,338,213,58,8,3818.96,2025-07-03
9354,351,25,94,2,598.77,2024-08-01
9355,413,257,59,4,184.67,2026-06-10
9356,809,35,17,-5,446.06,2025-06-04
9357,291,435,80,7,1248.0,2026-03-05
9358,619,37,65,5,2009.16,2026-05-12
9359,741,307,65,6,580.72,2025-06-07
9360,922,87,1,4,1054.74,2026-02-21
9361,284,301,60,2,354.89,2024-09-03
9362,275,295,12,8,2067.14,2024-11-26
9363,87,210,46,4,847.92,2025-04-04
9364,355,71,66,8,1749.49,2025-05-27
9365,721,485,97,3,1440.68,2025-02-17
9366,582,336,42,7,504.63,2025-01-29
9367,578,342,4,-5,1800.24,2024-07-08
9368,576,439,34,3,870.32,2025-12-01
9369,195,344,96,10,3937.74,2025-04-26
9370,328,235,62,5,1876.85,2025-08-19
9371,79,370,31,7,3041.16,2025-07-12
9372,448,176,81,9,2495.76,2025-06-16
9373,755,490,5,6,167.39,2026-03-09
9374,715,189,77,10,4283.91,2026-04-12
9375,763,228,66,6,2194.36,2026-04-20
9376,214,289,90,4,351.96,2026-05-09
9377,775,303,97,6,2882.71,2025-08-05
9378,16,473,15,4,816.56,2025-09-16
9379,90,79,82,10,3944.95,2026-05-26
9380,393,55,72,8,277.85,2024-10-27
9381,420,18,91,6,2053.5,2025-08-11
9382,43,480,57,9,2308.56,2026-01-23
9383,144,15,29,3,61.03,2025-01-15
9384,563,52,9,4,1137.11,2024-11-28
9385,935,296,80,3,76.43,2024-12-18
9386,489,220,29,7,1470.62,2024-11-08
9387,18,103,83,8,789.34,2026-04-08
9388,793,129,65,8,1018.41,2025-11-22
9389,385,186,54,4,1974.9,2025-05-23
9390,656,52,75,8,163.69,2024-10-25
9391,676,439,42,1,186.8,2025-01-20
