order_id,customer_id,order_date,status
2558,75,2026-02-26,Cancelled
2559,393,2026-05-11,Pending
2560,247,2025-05-13,Returned
2561,71,2024-09-15,Cancelled
2562,197,2024-07-23,Shipped
2563,253,2026-05-01,Pending
2564,43,2024-12-16,Shipped
2565,398,2024-11-11,Delivered
2566,121,2025-05-05,Delivered
2567,186,2026-03-05,Delivered
2568,31,2025-05-16,Cancelled
2569,151,2025-02-14,Shipped
2570,498,2025-11-22,Cancelled
2571,424,2026-02-12,Delivered
2572,493,2025-11-28,Delivered
2573,357,2024-11-04,Delivered
2574,340,2024-10-09,Shipped
2575,446,2025-02-24,Cancelled
2576,41,2026-09-01,Pending
2577,77,2026-03-22,Cancelled
2578,384,2025-06-08,Pending
2579,211,2026-01-30,Delivered
2580,147,2026-03-26,Delivered
2581,310,2026-06-23,Delivered
2582,203,2025-03-05,Pending
2583,284,2026-06-09,Shipped
2584,257,2025-12-22,Cancelled
2585,140,2025-10-19,Cancelled
2586,381,2024-10-17,Cancelled
2587,201,2025-04-12,Shipped
2588,310,2025-12-06,Pending
2589,245,2024-09-20,Pending
2590,85,2026-04-15,Pending
2591,100,2025-04-19,Returned
2592,309,2025-08-10,Cancelled
2593,145,2024-12-10,Cancelled
2594,520,2025-07-23,Cancelled
2595,327,2025-06-18,Delivered
2596,292,2026-05-26,Pending
2597,24,2025-05-05,Returned
2598,5,2025-07-13,Pending
2599,257,2025-02-01,Returned
2600,499,2025-09-18,Returned
2601,209,2025-10-17,Shipped
2602,414,2025-06-01,Pending
2603,245,2024-09-16,Returned
2604,83,2026-02-15,Delivered
2605,488,2025-06-01,Cancelled
2606,394,2026-03-29,Shipped
2607,265,2025-04-20,Shipped
2608,477,2025-10-27,Cancelled
2609,174,2024-11-29,Pending
2610,21,2025-06-10,Pending
2611,123,2025-11-09,Delivered
2612,491,2025-06-03,Pending
2613,50,2024-09-18,Returned
2614,281,2024-08-08,Delivered
2615,256,2025-08-10,Returned
2616,83,2025-03-30,Returned
2617,46,2025-07-03,Pending
2618,133,2025-12-15,Pending
2619,333,2024-12-29,Shipped
2620,250,2025-11-23,Pending
2621,210,2025-12-23,Cancelled
2622,226,2026-01-13,Returned
2623,192,2024-11-05,Pending
2624,135,2026-06-30,Delivered
2625,318,2025-07-27,Cancelled
2626,359,2026-09-02,Delivered
2627,149,2025-11-08,Delivered
2628,115,2025-11-22,Delivered
2629,179,2025-08-19,Pending
2630,56,2024-09-11,Pending
2631,394,2025-02-18,Delivered
2632,163,2025-07-06,Cancelled
2633,360,2025-06-12,Pending
2634,20,2024-09-07,Cancelled
2635,328,2026-06-12,Shipped
2636,397,2026-03-22,Returned
2637,405,2025-07-13,Delivered
2638,109,2025-02-26,Pending
2639,139,2024-10-31,Cancelled
2640,36,2024-10-15,Pending
2641,447,2025-12-21,Returned
2642,95,2026-06-09,Pending
2643,176,2025-02-26,Cancelled
2644,179,2026-04-22,Shipped
2645,353,2025-01-17,Pending
2646,182,2025-08-18,Delivered
2647,288,2025-06-05,Delivered
2648,371,2025-02-22,Returned
2649,341,2025-09-22,Returned
2650,8,2024-08-14,Cancelled
2651,256,2025-09-08,Pending
2652,135,2026-08-07,Cancelled
2653,325,2026-06-20,Delivered
2654,19,2024-08-12,Pending
2655,357,2025-08-10,Pending
2656,111,2024-09-29,Shipped
2657,524,2026-09-05,Returned
2658,258,2025-06-03,Pending
2659,333,2025-05-24,Returned
2660,181,2024-09-19,Returned
2661,59,2025-07-03,Returned
2662,91,2025-12-03,Pending
2663,196,2026-01-18,Pending
2664,325,2025-09-22,Delivered
2665,45,2026-03-31,Delivered
2666,316,2025-01-20,Shipped
2667,475,2025-04-10,Shipped
2668,298,2025-01-21,Pending
2669,109,2025-10-05,Pending
2670,59,2024-09-09,Delivered
2671,180,2026-02-25,Pending
2672,465,2025-08-03,Pending
2673,4,2024-07-20,Shipped
2674,146,2024-10-04,Returned
2675,430,2026-02-03,Cancelled
2676,3,2025-12-03,Delivered
2677,14,2025-07-02,Shipped
2678,420,2024-11-24,Cancelled
2679,492,2026-03-10,Shipped
2680,499,2024-11-26,Pending
2681,425,2026-04-23,Pending
2682,66,2025-05-09,Cancelled
2683,207,2024-08-12,Pending
2684,119,2024-09-10,Shipped
2685,61,2025-05-27,Returned
2686,429,2026-05-19,Cancelled
2687,48,2026-01-06,Shipped
2688,79,2025-02-24,Delivered
2689,293,2025-03-08,Cancelled
2690,233,2025-10-07,Cancelled
2691,123,2026-01-21,Cancelled
2692,275,2025-06-26,Pending
2693,395,2026-02-16,Delivered
2694,479,2025-12-10,Shipped
2695,444,2025-06-22,Shipped
2696,63,2025-11-04,Cancelled
2697,48,2026-03-27,Cancelled
2698,201,2025-01-29,Pending
2699,38,2025-03-30,Cancelled
2700,352,2026-06-21,Pending
2701,414,2026-05-15,Cancelled
2702,338,2026-03-29,Delivered
2703,61,2024-11-30,Pending
2704,315,2026-08-12,Returned
2705,475,2024-11-28,Shipped
2706,12,2024-09-06,Cancelled
2707,444,2026-02-08,Delivered
2708,168,2025-10-20,Cancelled
2709,138,2025-01-25,Delivered
2710,179,2026-05-16,Pending
2711,382,2025-12-13,Pending
2712,473,2024-09-28,Returned
2713,493,2025-06-09,Shipped
2714,160,2025-08-27,Pending
2715,222,2024-07-21,Returned
2716,418,2024-07-12,Pending
2717,220,2025-05-10,Delivered
2718,231,2024-10-06,Shipped
2719,130,2024-07-18,Shipped
2720,181,2024-11-18,Returned
2721,220,2025-11-29,Delivered
2722,111,2025-07-13,Returned
2723,545,2026-07-31,Cancelled
2724,239,2025-12-27,Cancelled
2725,288,2025-05-18,Cancelled
2726,270,2026-05-13,Shipped
2727,485,2025-11-30,Delivered
2728,294,2026-02-06,Pending
2729,163,2025-10-18,Delivered
2730,411,2026-01-22,Returned
2731,216,2025-07-21,Shipped
2732,168,2025-02-28,Delivered
2733,537,2025-10-31,Pending
2734,146,2026-03-31,Delivered
2735,459,2025-10-30,Returned
2736,531,2025-04-14,Pending
2737,371,2025-12-26,Returned
2738,205,2025-12-13,Pending
2739,314,2025-12-26,Pending
2740,253,2025-12-14,Delivered
2741,432,2025-05-10,Delivered
2742,115,2026-07-16,Returned
2743,442,2025-02-28,Cancelled
2744,46,2024-09-14,Returned
2745,418,2024-10-13,Delivered
2746,133,2024-10-20,Delivered
2747,485,2024-07-18,Shipped
2748,406,2024-12-03,Cancelled
2749,474,2024-10-02,Cancelled
2750,164,2026-04-02,Pending
2751,327,2024-07-20,Shipped
2752,124,2025-12-30,Returned
2753,165,2024-12-01,Delivered
2754,136,2026-05-06,Returned
2755,286,2024-07-28,Cancelled
2756,356,2024-12-17,Delivered
2757,514,2025-07-16,Pending
2758,97,2025-11-23,Shipped
2759,390,2024-10-28,Returned
2760,363,2025-11-24,Shipped
2761,55,2025-01-11,Returned
2762,198,2025-06-11,Shipped
2763,104,2026-04-23,Returned
2764,217,2025-11-06,Shipped
2765,332,2026-05-05,Delivered
2766,382,2026-08-08,Cancelled
2767,137,2025-08-30,Pending
2768,181,2024-12-03,Delivered
2769,182,2024-09-12,Shipped
2770,221,2025-02-26,Returned
2771,190,2026-02-25,Pending
2772,100,2025-07-02,Shipped
2773,142,2024-10-31,Pending
2774,56,2025-07-11,Delivered
2775,113,2025-05-31,Shipped
2776,137,2024-07-24,Returned
2777,116,2024-10-06,Pending
2778,201,2024-11-14,Returned
2779,254,2026-06-08,Returned
2780,327,2024-11-03,Delivered
2781,49,2026-02-01,Shipped
2782,245,2026-01-04,Cancelled
2783,88,2025-06-18,Cancelled
2784,171,2025-07-19,Delivered
2785,342,2025-07-09,Cancelled
2786,499,2024-07-23,Delivered
2787,305,2026-05-06,Delivered
2788,251,2025-06-22,Delivered
2789,544,2025-10-05,Cancelled
2790,269,2025-01-12,Delivered
2791,52,2024-12-11,Pending
2792,252,2025-02-22,Returned
2793,340,2025-09-23,Delivered
2794,424,2026-04-13,Shipped
2795,397,2026-04-16,Shipped
2796,248,2025-05-08,Delivered
2797,76,2024-08-16,Cancelled
2798,183,2025-03-24,Pending
2799,185,2024-07-14,Pending
2800,328,2024-09-25,Shipped
2801,461,2025-11-09,Shipped
2802,90,2026-04-27,Returned
2803,201,2026-01-12,Returned
2804,159,2025-06-08,Returned
2805,428,2025-05-26,Pending
2806,291,2026-04-28,Returned
2807,57,2025-07-28,Cancelled
2808,239,2026-01-31,Returned
2809,320,2025-09-30,Pending
2810,148,2025-10-13,Pending
2811,21,2026-01-26,Delivered
2812,28,2026-08-01,Delivered
2813,26,2025-02-18,Returned
2814,403,2024-08-05,Shipped
2815,80,2025-07-21,Cancelled
2816,376,2025-05-14,Delivered
2817,149,2025-07-20,Returned
2818,128,2025-08-10,Pending
2819,205,2025-10-10,Returned
2820,472,2026-01-21,Shipped
2821,224,2025-10-25,Shipped
2822,72,2026-07-04,Cancelled
2823,214,2025-12-17,Delivered
2824,153,2026-06-10,Shipped
2825,94,2026-04-03,Pending
2826,50,2026-05-12,Returned
2827,258,2025-07-21,Pending
2828,182,2025-01-04,Pending
2829,237,2026-01-13,Pending
2830,46,2024-08-24,Returned
2831,403,2025-08-22,Cancelled
2832,318,2024-07-22,Returned
2833,28,2025-05-31,Pending
2834,549,2025-09-28,Pending
2835,430,2025-03-10,Delivered
2836,171,2025-09-10,Shipped
2837,247,2024-08-26,Delivered
2838,380,2025-02-01,Delivered
2839,360,2026-06-01,Pending
2840,70,2025-11-23,Cancelled
2841,155,2025-05-28,Delivered
2842,413,2026-05-29,Delivered
2843,539,2025-07-10,Shipped
2844,50,2024-10-06,Delivered
2845,427,2025-07-27,Delivered
2846,154,2025-11-03,Cancelled
2847,431,2026-07-07,Shipped
2848,349,2025-11-21,Delivered
2849,222,2025-04-03,Cancelled
2850,420,2025-06-21,Shipped
2851,380,2025-12-31,Pending
2852,149,2025-06-11,Shipped
2853,253,2024-07-24,Pending
2854,358,2024-11-10,Pending
2855,76,2025-02-16,Shipped
2856,520,2026-01-23,Shipped
2857,228,2024-12-04,Cancelled
2858,240,2025-07-07,Delivered
2859,82,2025-04-01,Shipped
2860,108,2025-06-13,Pending
2861,263,2025-01-04,Returned
2862,336,2025-08-06,Cancelled
2863,143,2024-12-25,Pending
2864,35,2025-10-07,Pending
2865,493,2026-06-14,Shipped
2866,363,2025-12-22,Shipped
2867,133,2025-03-28,Shipped
2868,179,2026-06-23,Delivered
2869,24,2025-10-18,Cancelled
2870,50,2026-05-01,Pending
2871,166,2026-04-23,Cancelled
2872,54,2026-01-14,Pending
2873,387,2025-11-30,Delivered
2874,314,2025-07-06,Delivered
2875,227,2024-10-17,Delivered
2876,473,2026-05-24,Pending
2877,194,2025-02-20,Shipped
2878,103,2026-01-20,Returned
2879,116,2026-01-11,Shipped
2880,415,2025-05-07,Delivered
2881,323,2025-05-27,Delivered
2882,415,2026-08-28,Pending
2883,291,2025-12-12,Cancelled
2884,350,2025-11-26,Shipped
2885,255,2026-01-29,Pending
2886,257,2025-04-13,Shipped
2887,437,2026-03-18,Pending
2888,321,2025-07-09,Delivered
2889,66,2026-03-21,Delivered
2890,256,2026-04-24,Returned
2891,12,2024-11-10,Returned
2892,200,2025-11-02,Cancelled
2893,496,2024-12-15,Cancelled
2894,437,2025-02-12,Returned
2895,205,2025-12-26,Delivered
2896,299,2026-02-09,Returned
2897,335,2024-09-12,Returned
2898,103,2025-12-08,Cancelled
2899,105,2025-07-18,Delivered
2900,121,2024-10-16,Shipped
2901,464,2024-11-19,Delivered
2902,178,2024-12-09,Shipped
2903,379,2024-11-06,Shipped
2904,246,2025-10-21,Delivered
2905,54,2025-07-25,Returned
2906,221,2024-09-24,Cancelled
2907,11,2026-03-16,Cancelled
2908,274,2025-05-27,Delivered
2909,283,2025-07-26,Pending
2910,357,2025-02-28,Shipped
2911,71,2025-01-06,Shipped
2912,463,2024-12-17,Pending
2913,471,2025-09-13,Shipped
2914,6,2024-08-13,Shipped
2915,291,2024-07-22,Cancelled
2916,417,2025-04-12,Pending
2917,93,2026-05-23,Shipped
2918,336,2025-01-26,Cancelled
2919,311,2025-04-11,Delivered
2920,40,2025-12-15,Pending
2921,362,2024-11-08,Cancelled
2922,228,2024-11-20,Shipped
2923,150,2026-04-12,Returned
2924,164,2026-05-06,Delivered
2925,178,2026-06-02,Shipped
2926,249,2025-08-03,Cancelled
2927,431,2024-08-01,Shipped
2928,108,2026-03-26,Cancelled
2929,19,2024-08-26,Pending
2930,488,2025-03-27,Delivered
2931,139,2025-06-07,Delivered
2932,31,2024-10-04,Pending
2933,10,2025-10-30,Delivered
2934,115,2024-12-31,Pending
2935,273,2024-10-09,Shipped
2936,391,2025-09-17,Shipped
2937,387,2024-12-29,Returned
2938,415,2025-07-20,Delivered
2939,175,2025-01-24,Pending
2940,401,2025-03-29,Delivered
2941,414,2026-03-09,Returned
2942,440,2025-04-09,Pending
2943,294,2026-02-25,Returned
2944,84,2024-08-13,Cancelled
2945,68,2026-02-26,Returned
2946,44,2026-05-20,Returned
2947,173,2025-09-13,Returned
2948,186,2025-01-31,Shipped
2949,7,2026-06-04,Returned
2950,429,2024-11-02,Pending
2951,9,2026-05-01,Returned
2952,246,2025-12-26,Pending
2953,30,2026-05-17,Shipped
2954,283,2025-08-12,Cancelled
2955,133,2025-10-20,Pending
2956,66,2025-12-10,Shipped
2957,336,2024-09-26,Delivered
2958,95,2026-01-07,Shipped
2959,163,2024-08-16,Delivered
2960,488,2026-06-27,Returned
2961,9,2025-06-13,Returned
2962,277,2026-03-20,Returned
2963,56,2025-06-28,Shipped
2964,40,2026-04-22,Returned
2965,425,2026-02-15,Pending
2966,449,2024-10-02,Shipped
2967,404,2024-09-28,Returned
2968,241,2026-03-07,Delivered
2969,83,2025-10-25,Cancelled
2970,467,2025-10-24,Cancelled
2971,414,2026-03-07,Shipped
2972,402,2026-05-05,Cancelled
2973,194,2024-09-25,Cancelled
2974,196,2026-04-08,Delivered
2975,491,2025-09-17,Shipped
2976,295,2024-08-09,Shipped
2977,376,2025-08-06,Delivered
2978,311,2024-09-27,Pending
2979,163,2024-11-14,Returned
2980,467,2025-11-09,Returned
2981,119,2024-10-07,Delivered
2982,355,2026-05-15,Pending
2983,186,2024-12-14,Delivered
2984,469,2026-06-15,Cancelled
2985,230,2025-04-14,Cancelled
2986,474,2024-11-06,Pending
2987,346,2026-01-24,Returned
2988,408,2025-02-19,Delivered
2989,210,2026-01-09,Shipped
2990,254,2025-06-15,Cancelled
2991,449,2026-02-19,Pending
2992,135,2025-08-04,Pending
2993,381,2025-07-30,Pending
2994,13,2026-01-27,Cancelled
2995,264,2026-05-15,Pending
2996,182,2024-09-23,Cancelled
2997,365,2024-11-04,Returned
2998,303,2025-11-22,Delivered
2999,38,2025-04-16,Pending
3000,467,2025-03-24,Pending
3001,149,2026-04-05,Cancelled
3002,371,2024-10-23,Shipped
3003,43,2026-08-16,Returned
3004,346,2026-04-28,Pending
3005,91,2024-12-11,Delivered
3006,119,2025-06-14,Shipped
3007,266,2025-05-26,Pending
3008,147,2026-02-25,Cancelled
3009,489,2026-02-25,Cancelled
3010,221,2024-07-13,Shipped
3011,161,2025-01-14,Delivered
3012,148,2026-04-17,Cancelled
3013,148,2026-03-28,Shipped
3014,386,2025-07-10,Returned
3015,73,2025-03-30,Shipped
3016,387,2025-02-15,Delivered
3017,492,2025-08-04,Cancelled
3018,4,2024-11-18,Returned
3019,105,2024-09-12,Pending
3020,375,2025-01-30,Pending
3021,152,2025-04-23,Delivered
3022,228,2026-01-14,Delivered
3023,443,2026-02-14,Delivered
3024,496,2025-05-26,Cancelled
3025,373,2025-04-14,Returned
3026,142,2025-11-08,Delivered
3027,362,2025-12-06,Delivered
3028,222,2025-01-14,Shipped
3029,163,2024-11-02,Delivered
3030,486,2026-07-18,Shipped
3031,193,2026-02-13,Cancelled
3032,136,2025-08-23,Cancelled
3033,376,2025-05-31,Delivered
3034,487,2026-03-11,Cancelled
3035,2,2025-01-01,Shipped
3036,107,2024-10-23,Returned
3037,315,2026-03-22,Returned
3038,248,2025-06-06,Returned
3039,431,2025-05-25,Pending
3040,251,2026-06-21,Returned
3041,279,2025-05-21,Delivered
3042,494,2026-06-05,Returned
3043,215,2025-06-29,Pending
3044,60,2026-05-01,Delivered
3045,178,2025-08-12,Pending
3046,431,2026-03-17,Pending
3047,352,2025-12-19,Shipped
3048,111,2025-04-14,Delivered
3049,288,2024-07-31,Returned
3050,211,2025-06-16,Pending
3051,134,2024-10-29,Cancelled
3052,174,2026-02-26,Pending
3053,210,2024-07-15,Shipped
3054,106,2026-01-16,Shipped
3055,313,2026-03-26,Delivered
3056,487,2025-08-13,Delivered
3057,400,2024-08-31,Shipped
3058,33,2024-09-11,Returned
3059,275,2025-03-27,Shipped
3060,203,2025-03-09,Cancelled
3061,467,2025-05-15,Shipped
3062,376,2026-09-02,Delivered
3063,387,2024-11-12,Pending
3064,406,2025-06-10,Returned
3065,13,2024-08-24,Cancelled
3066,18,2025-05-09,Pending
3067,336,2026-02-17,Returned
3068,442,2024-08-05,Pending
3069,535,2025-12-02,Cancelled
3070,49,2026-06-24,Cancelled
3071,426,2025-11-18,Returned
3072,218,2024-11-02,Returned
3073,235,2026-06-09,Shipped
3074,242,2025-09-27,Cancelled
3075,496,2024-08-21,Returned
3076,465,2025-11-10,Pending
3077,9,2026-01-13,Returned
3078,391,2026-03-20,Cancelled
3079,296,2025-12-02,Cancelled
3080,229,2026-05-19,Returned
3081,171,2025-08-15,Delivered
3082,49,2025-02-22,Pending
3083,304,2025-05-29,Shipped
3084,430,2025-05-16,Shipped
3085,390,2026-05-27,Returned
3086,211,2025-12-18,Cancelled
3087,19,2026-01-03,Pending
3088,545,2025-09-11,Shipped
3089,407,2026-05-17,Cancelled
3090,165,2025-03-01,Shipped
3091,440,2026-01-19,Delivered
3092,218,2026-02-04,Delivered
3093,83,2025-03-08,Cancelled
3094,225,2026-06-14,Pending
3095,254,2025-04-01,Pending
3096,72,2024-07-14,Pending
3097,5,2026-04-11,Returned
3098,369,2025-02-10,Shipped
3099,166,2026-06-07,Cancelled
3100,73,2025-08-21,Shipped
3101,488,2025-10-25,Returned
3102,242,2026-06-22,Cancelled
3103,85,2024-10-30,Delivered
3104,163,2026-01-02,Delivered
3105,3,2025-05-17,Delivered
3106,276,2025-06-19,Shipped
3107,240,2025-11-20,Shipped
3108,453,2024-12-14,Cancelled
3109,141,2026-05-28,Pending
3110,300,2025-09-03,Pending
3111,479,2025-11-04,Cancelled
3112,40,2026-03-12,Cancelled
3113,144,2025-10-31,Cancelled
3114,409,2025-11-26,Pending
3115,170,2025-06-16,Shipped
3116,142,2025-12-31,Shipped
3117,343,2025-04-02,Delivered
3118,402,2026-05-28,Shipped
3119,76,2026-03-30,Delivered
3120,166,2026-03-07,Cancelled
3121,262,2025-11-23,Pending
3122,168,2025-05-18,Cancelled
3123,287,2026-03-02,Pending
3124,182,2024-12-08,Shipped
3125,41,2026-05-23,Cancelled
3126,485,2025-02-27,Cancelled
3127,431,2024-09-11,Returned
3128,351,2024-08-05,Returned
3129,92,2025-08-29,Pending
3130,395,2025-03-24,Cancelled
3131,316,2025-05-06,Cancelled
3132,196,2026-01-22,Delivered
3133,101,2026-01-17,Delivered
3134,301,2026-02-02,Returned
3135,469,2026-05-22,Shipped
3136,140,2024-10-13,Pending
3137,204,2025-08-16,Returned
3138,141,2025-09-01,Delivered
3139,442,2025-02-13,Shipped
3140,324,2024-12-21,Shipped
3141,414,2024-09-18,Shipped
3142,458,2025-08-09,Cancelled
3143,446,2025-09-09,Delivered
3144,29,2025-03-07,Returned
3145,50,2025-08-16,Cancelled
3146,336,2026-09-01,Returned
3147,460,2026-02-16,Shipped
3148,370,2025-11-13,Pending
3149,214,2024-11-09,Delivered
3150,99,2024-07-26,Returned
3151,43,2024-07-29,Shipped
3152,102,2026-05-30,Delivered
3153,160,2026-03-18,Returned
3154,239,2025-08-31,Shipped
3155,477,2025-10-11,Delivered
3156,94,2025-01-24,Shipped
3157,321,2025-01-11,Delivered
3158,112,2026-04-15,Cancelled
3159,158,2026-03-01,Cancelled
3160,383,2025-03-01,Delivered
3161,195,2026-01-23,Cancelled
3162,290,2025-06-01,Cancelled
3163,140,2025-08-04,Returned
3164,133,2024-10-01,Pending
3165,182,2026-01-27,Shipped
3166,231,2024-08-23,Cancelled
3167,19,2026-04-22,Cancelled
3168,276,2025-04-23,Pending
3169,178,2025-01-25,Returned
3170,107,2025-11-06,Shipped
3171,425,2025-08-06,Shipped
3172,396,2025-04-09,Returned
3173,17,2024-10-12,Cancelled
3174,244,2024-08-14,Returned
3175,289,2026-02-15,Delivered
3176,166,2025-11-25,Delivered
3177,82,2024-10-12,Delivered
3178,96,2025-06-21,Pending
3179,280,2025-02-24,Shipped
3180,234,2025-09-25,Pending
3181,243,2026-01-31,Returned
3182,308,2024-07-12,Returned
3183,21,2025-06-24,Shipped
3184,56,2025-03-28,Shipped
3185,206,2025-01-07,Cancelled
3186,473,2026-03-25,Shipped
3187,102,2026-02-07,Cancelled
3188,67,2025-10-02,Delivered
3189,497,2025-09-20,Cancelled
3190,411,2026-01-14,Pending
3191,1,2026-06-02,Cancelled
3192,155,2026-07-06,Cancelled
3193,224,2025-11-07,Shipped
3194,433,2026-07-20,Returned
3195,52,2025-08-26,Cancelled
3196,468,2026-04-24,Pending
3197,362,2025-10-13,Pending
3198,66,2025-01-05,Pending
3199,396,2025-04-06,Pending
3200,306,2025-02-25,Pending
3201,343,2025-02-14,Cancelled
3202,454,2025-12-08,Returned
3203,186,2026-03-09,Shipped
3204,307,2026-04-02,Cancelled
3205,71,2026-01-14,Returned
3206,223,2025-09-25,Cancelled
3207,218,2025-12-12,Pending
3208,18,2024-10-24,Cancelled
3209,84,2026-01-13,Delivered
3210,239,2025-04-27,Delivered
3211,336,2025-08-15,Delivered
3212,83,2026-01-31,Pending
3213,352,2025-01-16,Pending
3214,217,2024-09-27,Returned
3215,380,2025-03-19,Pending
3216,258,2025-08-13,Returned
3217,433,2025-10-03,Cancelled
3218,218,2024-12-04,Delivered
3219,546,2026-04-08,Cancelled
3220,264,2026-03-04,Pending
3221,223,2025-04-14,Delivered
3222,445,2025-06-25,Shipped
3223,352,2024-09-22,Returned
3224,393,2024-10-29,Cancelled
3225,151,2026-07-30,Returned
3226,326,2025-06-03,Delivered
3227,273,2026-04-12,Delivered
3228,274,2025-05-24,Pending
3229,221,2024-09-09,Pending
3230,353,2024-09-17,Shipped
3231,292,2024-08-25,Returned
3232,20,2025-06-03,Delivered
3233,196,2026-05-29,Returned
3234,475,2024-10-17,Pending
3235,12,2025-07-12,Delivered
3236,429,2024-12-21,Cancelled
3237,293,2025-06-19,Shipped
3238,277,2024-09-06,Delivered
3239,192,2025-04-20,Pending
3240,141,2025-12-15,Returned
3241,257,2025-08-20,Cancelled
3242,348,2026-07-23,Delivered
3243,401,2025-10-07,Returned
3244,237,2025-09-15,Returned
3245,50,2026-07-30,Cancelled
3246,33,2026-03-04,Shipped
3247,424,2025-05-10,Shipped
3248,169,2026-05-16,Shipped
3249,7,2025-01-28,Pending
3250,78,2025-10-04,Cancelled
3251,273,2025-07-30,Returned
3252,207,2025-11-14,Delivered
3253,324,2025-06-01,Delivered
3254,107,2025-06-14,Returned
3255,150,2025-12-25,Pending
3256,16,2026-07-01,Shipped
3257,181,2025-07-23,Delivered
3258,385,2026-01-27,Pending
3259,121,2025-05-27,Pending
3260,311,2026-04-08,Pending
3261,112,2024-11-11,Returned
3262,92,2024-10-28,Pending
3263,282,2025-08-04,Pending
3264,462,2024-10-14,Returned
3265,323,2025-07-19,Returned
3266,258,2026-01-11,Pending
3267,254,2025-06-28,Pending
3268,81,2024-10-16,Returned
3269,2,2026-01-06,Pending
3270,336,2025-08-10,Pending
3271,298,2026-05-09,Pending
3272,97,2025-08-22,Cancelled
3273,313,2024-10-07,Shipped
3274,293,2025-12-29,Returned
3275,313,2024-12-20,Pending
3276,351,2025-06-26,Shipped
3277,453,2025-07-10,Shipped
3278,443,2024-08-02,Pending
3279,189,2026-02-07,Pending
3280,480,2024-11-06,Cancelled
3281,151,2025-09-15,Shipped
3282,237,2025-04-20,Pending
3283,124,2026-06-23,Shipped
3284,329,2024-10-08,Returned
3285,447,2025-10-18,Pending
3286,370,2026-07-12,Pending
3287,444,2025-05-21,Pending
3288,37,2024-10-01,Shipped
3289,62,2024-10-09,Shipped
3290,366,2025-04-21,Delivered
3291,150,2025-09-25,Delivered
3292,187,2025-02-17,Pending
3293,220,2024-08-08,Returned
3294,389,2025-08-18,Delivered
3295,370,2024-11-04,Returned
3296,73,2024-10-07,Cancelled
3297,136,2025-04-22,Delivered
3298,235,2025-03-01,Cancelled
3299,388,2025-04-24,Pending
3300,170,2025-02-28,Shipped
3301,141,2025-02-21,Cancelled
3302,268,2025-07-20,Returned
3303,289,2024-07-29,Cancelled
3304,291,2026-03-14,Pending
3305,345,2024-10-26,Cancelled
3306,76,2024-10-26,Returned
3307,327,2026-03-08,Shipped
3308,156,2026-08-02,Shipped
3309,382,2025-05-31,Pending
3310,317,2024-08-14,Cancelled
3311,301,2026-07-05,Returned
3312,194,2026-06-02,Cancelled
3313,446,2025-03-02,Pending
3314,8,2026-05-29,Cancelled
3315,159,2025-02-13,Shipped
3316,399,2024-12-22,Cancelled
3317,183,2024-11-27,Delivered
3318,431,2026-04-05,Shipped
3319,460,2026-02-02,Delivered
3320,205,2025-07-22,Shipped
3321,35,2024-07-09,Shipped
3322,447,2024-10-11,Pending
3323,291,2025-09-06,Cancelled
3324,354,2025-04-04,Cancelled
3325,354,2024-08-29,Shipped
3326,137,2026-05-15,Cancelled
3327,376,2024-08-11,Cancelled
3328,268,2025-05-28,Cancelled
3329,300,2025-07-16,Delivered
3330,275,2025-09-26,Delivered
3331,101,2025-03-05,Pending
3332,102,2025-09-20,Shipped
3333,250,2026-08-06,Delivered
3334,369,2026-06-07,Cancelled
3335,302,2025-03-27,Pending
3336,1,2026-03-06,Returned
3337,253,2025-04-27,Pending
3338,264,2025-07-12,Returned
3339,445,2026-04-17,Shipped
3340,258,2026-01-18,Cancelled
3341,533,2026-04-16,Cancelled
3342,92,2025-10-21,Returned
3343,49,2024-10-19,Shipped
3344,422,2026-02-19,Cancelled
3345,110,2024-10-23,Shipped
3346,242,2025-08-04,Shipped
3347,108,2025-11-14,Cancelled
3348,99,2025-07-01,Cancelled
3349,313,2026-02-19,Shipped
3350,243,2025-06-22,Returned
3351,118,2025-12-08,Returned
3352,190,2025-06-21,Returned
3353,425,2024-10-31,Pending
3354,289,2026-05-11,Pending
3355,29,2026-01-24,Cancelled
3356,500,2025-03-17,Cancelled
3357,107,2024-09-15,Returned
3358,13,2026-03-21,Returned
3359,286,2025-11-05,Cancelled
3360,317,2025-12-06,Delivered
3361,39,2025-11-04,Pending
3362,483,2025-05-22,Delivered
3363,400,2025-05-04,Pending
3364,128,2025-01-04,Pending
3365,31,2026-06-07,Returned
3366,276,2025-05-11,Delivered
3367,242,2025-03-28,Returned
3368,397,2025-09-01,Cancelled
3369,302,2024-08-12,Delivered
3370,225,2025-12-10,Returned
3371,286,2026-05-30,Delivered
3372,72,2025-06-17,Returned
3373,491,2026-01-30,Pending
3374,383,2025-02-08,Pending
3375,117,2025-11-21,Returned
3376,131,2024-09-14,Cancelled
3377,62,2026-05-11,Pending
3378,409,2024-11-13,Shipped
3379,528,2026-01-08,Shipped
3380,448,2024-07-27,Pending
3381,145,2025-09-25,Delivered
3382,290,2025-11-09,Delivered
3383,273,2026-03-18,Delivered
3384,294,2026-02-27,Cancelled
3385,385,2026-01-08,Returned
3386,239,2025-03-04,Cancelled
3387,334,2025-09-16,Shipped
3388,174,2025-11-21,Pending
3389,456,2024-10-12,Delivered
